nome,partido,uf,ano,pla ,par ,vnp ,dp ,pp ,aup ,aNj ,pcom ,ajcom ,aNjcom 
MARIA DO ROSÁRIO NUNES,PT,RS,2021,338,14,576,90,102,26,4,171,54,107
MARIA DO ROSÁRIO NUNES,PT,RS,2022,128,18,324,49,63,3,9,38,9,18
MARLON ARATOR SANTOS DA ROSA,PL,RS,2019,333,1,239,0,73,33,7,74,23,10
MARLON ARATOR SANTOS DA ROSA,PL,RS,2020,2,0,375,0,94,4,4,59,6,7
MARLON ARATOR SANTOS DA ROSA,PL,RS,2021,9,1,742,0,123,7,2,59,6,7
MARLON ARATOR SANTOS DA ROSA,PL,RS,2022,2,0,265,0,50,9,16,6,4,3
MAURÍCIO ALEXANDRE DZIEDRICKI,PODEMOS,RS,2019,78,12,279,8,99,14,0,120,33,128
MAURÍCIO ALEXANDRE DZIEDRICKI,PODEMOS,RS,2020,39,0,384,21,96,6,0,77,5,54
MAURÍCIO ALEXANDRE DZIEDRICKI,PODEMOS,RS,2021,58,3,757,0,130,2,0,77,6,53
MAURÍCIO ALEXANDRE DZIEDRICKI,PODEMOS,RS,2022,27,0,348,0,73,1,1,10,4,18
NEREU CRISPIM,PSD,RS,2019,49,1,253,12,90,16,7,150,14,24
NEREU CRISPIM,PSD,RS,2020,39,0,394,2,102,0,0,160,16,17
NEREU CRISPIM,PSD,RS,2021,130,2,741,2,126,2,4,160,16,17
NEREU CRISPIM,PSD,RS,2022,63,3,294,6,60,14,1,26,16,10
ONYX DORNELLES LORENZONI,PL,RS,2019,2,0,33,1,7,0,0,0,0,0
ONYX DORNELLES LORENZONI,PL,RS,2020,0,0,0,0,0,0,0,11,0,13
ONYX DORNELLES LORENZONI,PL,RS,2021,1,0,0,0,1,0,4,11,0,13
ONYX DORNELLES LORENZONI,PL,RS,2022,3,0,197,0,43,0,9,11,0,13
OSMAR GASPARINI TERRA,MDB,RS,2019,2,0,0,0,1,0,0,77,2,1
OSMAR GASPARINI TERRA,MDB,RS,2020,23,0,316,6,88,8,0,240,22,13
OSMAR GASPARINI TERRA,MDB,RS,2021,26,0,746,11,127,2,3,239,22,14
OSMAR GASPARINI TERRA,MDB,RS,2022,20,0,287,0,61,13,1,37,19,3
PAULO ROBERTO SEVERO PIMENTA,PT,RS,2019,440,0,271,77,98,15,0,38,0,18
PAULO ROBERTO SEVERO PIMENTA,PT,RS,2020,256,0,384,21,97,4,1,57,6,101
PAULO ROBERTO SEVERO PIMENTA,PT,RS,2021,214,0,757,18,130,1,1,57,6,102
PAULO ROBERTO SEVERO PIMENTA,PT,RS,2022,43,0,306,10,67,8,0,2,3,16
PEDRO BANDARRA WESTPHALEN,PP,RS,2019,132,17,307,9,107,3,3,289,4,58
PEDRO BANDARRA WESTPHALEN,PP,RS,2020,65,1,394,7,101,0,1,294,40,15
PEDRO BANDARRA WESTPHALEN,PP,RS,2021,141,8,593,7,111,20,1,291,41,13
PEDRO BANDARRA WESTPHALEN,PP,RS,2022,24,0,351,2,74,0,1,67,2,1
UBIRATAN ANTUNES SANDERSON,PL,RS,2019,539,53,314,38,106,6,1,381,11,22
UBIRATAN ANTUNES SANDERSON,PL,RS,2020,55,0,394,31,99,3,0,217,4,51
UBIRATAN ANTUNES SANDERSON,PL,RS,2021,120,11,762,33,131,0,1,208,4,51
UBIRATAN ANTUNES SANDERSON,PL,RS,2022,53,4,354,16,72,1,2,47,0,16
ANGELA AMIN,PP,SC,2019,214,14,286,13,98,15,0,422,17,0
ANGELA AMIN,PP,SC,2020,64,1,394,22,100,2,0,432,1,0
ANGELA AMIN,PP,SC,2021,207,63,762,32,132,0,0,416,1,0
ANGELA AMIN,PP,SC,2022,38,1,335,14,71,4,0,56,1,0
CARLOS CHIODINI,MDB,SC,2019,90,2,309,2,102,11,0,193,7,46
CARLOS CHIODINI,MDB,SC,2020,30,0,394,2,101,1,0,98,8,10
CARLOS CHIODINI,MDB,SC,2021,87,16,735,0,124,4,4,94,8,11
CARLOS CHIODINI,MDB,SC,2022,41,9,348,1,68,4,3,18,5,7
CARMEN ZANOTTO,CIDADANIA,SC,2019,435,26,322,84,112,1,0,303,1,7
CARMEN ZANOTTO,CIDADANIA,SC,2020,240,1,394,54,101,1,0,346,0,31
CARMEN ZANOTTO,CIDADANIA,SC,2021,388,81,701,103,119,0,0,343,0,31
CARMEN ZANOTTO,CIDADANIA,SC,2022,163,53,356,110,75,0,0,56,0,14
CAROLINE DE TONI,PL,SC,2019,143,37,300,16,109,3,1,243,3,9
CAROLINE DE TONI,PL,SC,2020,34,0,394,3,101,0,1,211,1,30
CAROLINE DE TONI,PL,SC,2021,61,4,762,17,132,0,0,206,1,30
CAROLINE DE TONI,PL,SC,2022,29,0,354,8,74,0,1,39,1,10
CELSO MALDANER,MDB,SC,2019,379,12,290,83,106,5,2,253,12,31
CELSO MALDANER,MDB,SC,2020,30,1,394,43,100,2,0,99,4,23
CELSO MALDANER,MDB,SC,2021,87,5,741,42,124,3,5,95,4,23
CELSO MALDANER,MDB,SC,2022,22,0,321,25,65,5,5,17,2,1
CORONEL ARMANDO,PL,SC,2019,58,5,310,9,107,4,2,187,12,19
CORONEL ARMANDO,PL,SC,2020,92,1,394,8,99,3,0,227,6,17
CORONEL ARMANDO,PL,SC,2021,132,10,669,1,121,9,2,224,6,14
CORONEL ARMANDO,PL,SC,2022,37,2,338,2,68,4,3,34,0,1
DANIEL FREITAS,PL,SC,2019,101,20,312,23,105,5,3,239,4,34
DANIEL FREITAS,PL,SC,2020,19,0,394,3,98,3,1,167,2,12
DANIEL FREITAS,PL,SC,2021,47,6,756,12,130,0,2,165,0,10
DANIEL FREITAS,PL,SC,2022,8,0,328,2,64,0,11,2,0,0
DARCI DE MATOS,PSD,SC,2019,343,17,312,98,111,2,0,326,2,39
DARCI DE MATOS,PSD,SC,2020,20,0,234,78,79,0,1,256,4,70
DARCI DE MATOS,PSD,SC,2021,188,15,760,134,128,0,4,248,4,69
DARCI DE MATOS,PSD,SC,2022,88,12,339,58,64,2,9,42,3,7
FABIO SCHIOCHET,UNIÃO,SC,2019,73,20,280,1,87,26,0,94,24,52
FABIO SCHIOCHET,UNIÃO,SC,2020,12,0,383,0,92,10,0,67,3,26
FABIO SCHIOCHET,UNIÃO,SC,2021,24,2,762,0,121,2,9,67,2,22
FABIO SCHIOCHET,UNIÃO,SC,2022,12,0,341,0,68,3,4,17,2,5
GEOVANIA DE SÁ,PSDB,SC,2019,155,3,323,19,112,1,0,198,3,76
GEOVANIA DE SÁ,PSDB,SC,2020,24,0,394,1,101,1,0,222,4,5
GEOVANIA DE SÁ,PSDB,SC,2021,67,9,762,17,132,0,0,220,4,5
GEOVANIA DE SÁ,PSDB,SC,2022,34,0,354,12,74,1,0,15,0,0
GILSON MARQUES,NOVO,SC,2019,141,37,324,43,113,0,0,276,3,9
GILSON MARQUES,NOVO,SC,2020,68,0,394,49,102,0,0,190,3,14
GILSON MARQUES,NOVO,SC,2021,89,18,762,144,132,0,0,180,3,13
GILSON MARQUES,NOVO,SC,2022,34,3,354,33,75,0,0,33,3,3
HÉLIO COSTA,PSD,SC,2019,381,3,322,29,107,6,0,143,4,26
HÉLIO COSTA,PSD,SC,2020,6,0,394,2,99,3,0,70,4,27
HÉLIO COSTA,PSD,SC,2021,28,3,762,9,132,0,0,65,4,28
HÉLIO COSTA,PSD,SC,2022,10,1,317,17,69,6,0,27,4,6
PEDRO UCZAI,PT,SC,2019,311,5,309,94,110,0,3,171,1,91
PEDRO UCZAI,PT,SC,2020,390,0,386,44,95,5,2,124,11,114
PEDRO UCZAI,PT,SC,2021,401,1,762,166,132,0,0,118,10,115
PEDRO UCZAI,PT,SC,2022,129,4,336,50,65,8,2,39,10,25
RICARDO GUIDI,PSD,SC,2019,71,3,313,0,110,3,0,110,1,17
RICARDO GUIDI,PSD,SC,2020,7,0,394,2,99,3,0,96,2,37
RICARDO GUIDI,PSD,SC,2021,21,0,762,2,132,0,0,96,2,37
RICARDO GUIDI,PSD,SC,2022,14,0,354,0,75,0,0,22,2,9
RODRIGO COELHO,PODEMOS,SC,2019,275,3,322,13,110,1,2,467,4,10
RODRIGO COELHO,PODEMOS,SC,2020,167,1,394,5,101,1,0,332,6,16
RODRIGO COELHO,PODEMOS,SC,2021,160,27,762,2,129,1,2,328,5,17
RODRIGO COELHO,PODEMOS,SC,2022,68,13,354,17,75,0,0,73,5,12
ROGÉRIO PENINHA MENDONÇA,MDB,SC,2019,100,5,291,10,106,7,0,165,7,32
ROGÉRIO PENINHA MENDONÇA,MDB,SC,2020,28,0,240,1,83,1,0,159,4,29
ROGÉRIO PENINHA MENDONÇA,MDB,SC,2021,22,0,741,10,126,2,4,158,4,29
ROGÉRIO PENINHA MENDONÇA,MDB,SC,2022,21,0,320,2,68,5,2,35,2,2
ALEXANDRE BRITO DE FIGUEIREDO,PSD,SE,2019,0,0,0,0,0,0,0,0,0,0
ALEXANDRE BRITO DE FIGUEIREDO,PSD,SE,2020,0,0,0,0,0,0,0,0,0,0
ALEXANDRE BRITO DE FIGUEIREDO,PSD,SE,2021,0,0,0,0,0,0,0,1,0,0
ALEXANDRE BRITO DE FIGUEIREDO,PSD,SE,2022,0,0,31,1,6,0,0,1,0,0
FABIO DE ALMEIDA REIS,PSD,SE,2019,115,3,301,9,95,11,7,105,21,60
FABIO DE ALMEIDA REIS,PSD,SE,2020,26,0,394,0,97,4,1,119,11,46
FABIO DE ALMEIDA REIS,PSD,SE,2021,20,3,660,0,118,12,2,120,11,46
FABIO DE ALMEIDA REIS,PSD,SE,2022,6,0,315,0,64,4,7,32,0,0
FABIO HENRIQUE SANTANA DE CARVALHO,UNIAO,SE,2019,478,9,324,93,113,0,0,332,1,45
FABIO HENRIQUE SANTANA DE CARVALHO,UNIAO,SE,2020,26,0,394,22,99,3,0,282,4,79
FABIO HENRIQUE SANTANA DE CARVALHO,UNIAO,SE,2021,77,5,747,74,128,3,1,271,4,77
FABIO HENRIQUE SANTANA DE CARVALHO,UNIAO,SE,2022,14,0,350,21,73,0,2,61,0,20
JOÃO BOSCO DA COSTA,PL,SE,2019,451,10,312,17,103,8,2,180,8,31
JOÃO BOSCO DA COSTA,PL,SE,2020,40,0,382,6,99,2,1,93,0,29
JOÃO BOSCO DA COSTA,PL,SE,2021,84,16,762,32,130,1,1,92,0,29
JOÃO BOSCO DA COSTA,PL,SE,2022,53,14,354,12,72,2,1,28,0,9
JOAO SOMARIVA DANIEL,PT,SE,2019,548,0,322,227,111,2,0,115,1,80
JOAO SOMARIVA DANIEL,PT,SE,2020,560,0,394,60,102,0,0,105,5,101
JOAO SOMARIVA DANIEL,PT,SE,2021,506,2,749,124,131,0,1,101,5,100
JOAO SOMARIVA DANIEL,PT,SE,2022,162,0,343,57,71,3,1,22,4,10
LAERCIO JOSÉ DE OLIVEIRA,PP,SE,2019,158,7,293,5,87,10,16,149,21,66
LAERCIO JOSÉ DE OLIVEIRA,PP,SE,2020,56,1,392,8,98,3,1,32,11,38
LAERCIO JOSÉ DE OLIVEIRA,PP,SE,2021,62,1,693,4,114,11,7,32,11,38
LAERCIO JOSÉ DE OLIVEIRA,PP,SE,2022,25,0,294,3,56,13,6,12,5,6
LUIZ AUGUSTO CARVALHO RIBEIRO FILHO,REPUBLICANOS,SE,2019,121,0,281,37,89,21,3,77,21,35
LUIZ AUGUSTO CARVALHO RIBEIRO FILHO,REPUBLICANOS,SE,2020,17,1,384,6,97,5,0,106,7,56
LUIZ AUGUSTO CARVALHO RIBEIRO FILHO,REPUBLICANOS,SE,2021,14,0,738,12,126,4,2,106,7,56
LUIZ AUGUSTO CARVALHO RIBEIRO FILHO,REPUBLICANOS,SE,2022,9,0,298,3,60,8,7,7,3,15
MÁRCIO COSTA MACÊDO,PT,SE,2019,0,0,0,0,0,0,0,0,0,0
MÁRCIO COSTA MACÊDO,PT,SE,2020,0,0,0,0,0,0,0,8,2,6
MÁRCIO COSTA MACÊDO,PT,SE,2021,1,0,0,0,0,0,0,8,2,6
MÁRCIO COSTA MACÊDO,PT,SE,2022,13,0,148,15,35,1,1,8,2,6
ADRIANA MIGUEL VENTURA,NOVO,SP,2019,121,14,324,29,113,0,0,391,3,0
ADRIANA MIGUEL VENTURA,NOVO,SP,2020,207,0,394,38,102,0,0,316,0,0
ADRIANA MIGUEL VENTURA,NOVO,SP,2021,298,23,762,118,132,0,0,311,0,0
ADRIANA MIGUEL VENTURA,NOVO,SP,2022,99,5,354,67,75,0,0,64,0,0
ADRIANO ELI CORRÊA,UNIÃO,SP,2019,108,2,300,0,104,0,7,141,0,37
ADRIANO ELI CORRÊA,UNIÃO,SP,2020,18,0,343,0,75,0,0,202,0,40
ADRIANO ELI CORRÊA,UNIÃO,SP,2021,55,2,745,0,127,0,5,202,0,40
ADRIANO ELI CORRÊA,UNIÃO,SP,2022,25,5,328,0,66,0,9,27,0,24
ALENCAR SANTANA BRAGA,PT,SP,2019,388,0,295,86,108,3,2,416,6,60
ALENCAR SANTANA BRAGA,PT,SP,2020,314,0,392,34,97,4,1,234,11,62
ALENCAR SANTANA BRAGA,PT,SP,2021,270,0,728,95,127,2,3,229,11,62
ALENCAR SANTANA BRAGA,PT,SP,2022,85,3,337,112,64,11,0,18,1,0
ALEX SPINELLI MANENTE,CIDADANIA,SP,2019,59,1,249,18,100,12,1,105,10,30
ALEX SPINELLI MANENTE,CIDADANIA,SP,2020,10,0,394,7,99,3,0,28,3,26
ALEX SPINELLI MANENTE,CIDADANIA,SP,2021,169,0,755,341,132,0,0,21,2,23
ALEX SPINELLI MANENTE,CIDADANIA,SP,2022,72,1,354,53,73,2,0,4,0,5
ALEXANDRE FROTA DE ANDRADE,PSDB,SP,2019,212,3,284,229,101,10,2,53,4,22
ALEXANDRE FROTA DE ANDRADE,PSDB,SP,2020,334,1,394,16,97,4,1,24,5,9
ALEXANDRE FROTA DE ANDRADE,PSDB,SP,2021,276,8,741,5,126,6,0,24,5,9
ALEXANDRE FROTA DE ANDRADE,PSDB,SP,2022,148,0,234,28,40,33,2,6,5,0
ALEXANDRE LEITE DA SILVA,UNIÃO,SP,2019,115,15,312,29,111,0,2,231,5,94
ALEXANDRE LEITE DA SILVA,UNIÃO,SP,2020,13,0,394,23,101,1,0,249,4,73
ALEXANDRE LEITE DA SILVA,UNIÃO,SP,2021,18,5,762,11,132,0,0,244,3,68
ALEXANDRE LEITE DA SILVA,UNIÃO,SP,2022,11,1,354,3,74,1,0,43,0,7
ALEXANDRE ROCHA SANTOS PADILHA,PT,SP,2019,450,13,289,130,104,8,1,409,17,107
ALEXANDRE ROCHA SANTOS PADILHA,PT,SP,2020,450,1,394,50,100,2,0,453,7,119
ALEXANDRE ROCHA SANTOS PADILHA,PT,SP,2021,472,38,760,60,130,2,0,449,6,120
ALEXANDRE ROCHA SANTOS PADILHA,PT,SP,2022,104,0,351,44,74,1,0,77,6,15
Alexis Joseph Steverlynck Fonteyne,NOVO,SP,2019,159,12,320,73,104,5,4,272,3,26
Alexis Joseph Steverlynck Fonteyne,NOVO,SP,2020,115,1,394,84,102,0,0,205,0,27
Alexis Joseph Steverlynck Fonteyne,NOVO,SP,2021,200,24,762,129,132,0,0,203,0,24
Alexis Joseph Steverlynck Fonteyne,NOVO,SP,2022,91,18,330,44,71,0,4,58,0,9
ANTONIO CEZAR CORREIA FREIRE,PSD,SP,2019,130,6,294,8,106,3,4,229,1,53
ANTONIO CEZAR CORREIA FREIRE,PSD,SP,2020,65,1,388,7,94,4,4,240,0,54
ANTONIO CEZAR CORREIA FREIRE,PSD,SP,2021,73,19,750,2,130,0,2,231,0,54
ANTONIO CEZAR CORREIA FREIRE,PSD,SP,2022,43,4,345,0,69,0,6,32,0,31
ARLINDO CHIGNALIA JUNIOR,PT,SP,2019,198,1,310,14,108,5,0,117,37,55
ARLINDO CHIGNALIA JUNIOR,PT,SP,2020,87,0,394,82,100,2,0,114,7,8
ARLINDO CHIGNALIA JUNIOR,PT,SP,2021,91,6,755,103,129,3,0,114,7,6
ARLINDO CHIGNALIA JUNIOR,PT,SP,2022,24,1,332,17,69,6,0,16,2,3
ARNALDO CALIL PEREIRA JARDIM,CIDADANIA,SP,2019,262,4,291,75,96,11,6,122,11,75
ARNALDO CALIL PEREIRA JARDIM,CIDADANIA,SP,2020,160,1,394,330,99,3,0,80,11,34
ARNALDO CALIL PEREIRA JARDIM,CIDADANIA,SP,2021,135,1,762,55,129,0,3,80,11,32
ARNALDO CALIL PEREIRA JARDIM,CIDADANIA,SP,2022,75,3,319,12,68,6,1,12,10,14
BENEDITO ROBERTO ALVES FERREIRA,REPUBLICANOS,SP,2019,321,10,297,8,99,12,2,145,20,43
BENEDITO ROBERTO ALVES FERREIRA,REPUBLICANOS,SP,2020,16,0,394,3,102,0,0,127,3,47
BENEDITO ROBERTO ALVES FERREIRA,REPUBLICANOS,SP,2021,102,41,650,2,110,0,0,127,3,48
BENEDITO ROBERTO ALVES FERREIRA,REPUBLICANOS,SP,2022,30,2,257,5,55,5,1,23,2,22
CARLA ZAMBELLI SALGADO DE OLIVEIRA,PL,SP,2019,98,1,255,23,79,22,12,142,29,29
CARLA ZAMBELLI SALGADO DE OLIVEIRA,PL,SP,2020,72,0,333,7,93,8,1,100,6,20
CARLA ZAMBELLI SALGADO DE OLIVEIRA,PL,SP,2021,130,12,742,13,130,2,0,99,5,20
CARLA ZAMBELLI SALGADO DE OLIVEIRA,PL,SP,2022,39,2,328,3,66,8,1,6,4,12
CARLOS ALBERTO ROLIM ZARATTINI,PT,SP,2019,338,1,308,120,102,11,0,91,10,86
CARLOS ALBERTO ROLIM ZARATTINI,PT,SP,2020,118,1,391,80,96,6,0,90,1,123
CARLOS ALBERTO ROLIM ZARATTINI,PT,SP,2021,213,6,762,142,132,0,0,90,1,123
CARLOS ALBERTO ROLIM ZARATTINI,PT,SP,2022,55,1,348,36,69,2,4,20,1,16
CARLOS HENRIQUE FOCESI SAMPAIO,PSDB,SP,2019,51,0,252,20,93,20,0,65,4,10
CARLOS HENRIQUE FOCESI SAMPAIO,PSDB,SP,2020,229,0,394,47,98,4,0,82,3,12
CARLOS HENRIQUE FOCESI SAMPAIO,PSDB,SP,2021,41,1,762,3,131,1,0,81,0,10
CARLOS HENRIQUE FOCESI SAMPAIO,PSDB,SP,2022,17,0,339,1,70,1,4,8,0,2
CELSO UBIRAJARA RUSSOMANO,REPUBLICANOS,SP,2019,130,6,309,14,107,3,3,122,21,45
CELSO UBIRAJARA RUSSOMANO,REPUBLICANOS,SP,2020,2,0,394,5,98,4,0,116,15,19
CELSO UBIRAJARA RUSSOMANO,REPUBLICANOS,SP,2021,68,18,760,0,130,0,2,115,15,19
CELSO UBIRAJARA RUSSOMANO,REPUBLICANOS,SP,2022,19,5,354,5,73,1,1,26,5,3
DAVID BEZERRA RIBEIRO SOARES,UNIÃO,SP,2019,149,3,251,24,92,18,3,173,13,2
DAVID BEZERRA RIBEIRO SOARES,UNIÃO,SP,2020,43,0,391,18,98,3,1,155,15,10
DAVID BEZERRA RIBEIRO SOARES,UNIÃO,SP,2021,107,4,660,9,111,2,0,154,15,11
DAVID BEZERRA RIBEIRO SOARES,UNIÃO,SP,2022,28,1,193,8,47,11,2,37,12,4
EDUARDO NANTES BOLSONARO,PL,SP,2019,42,3,256,35,88,22,3,145,14,16
EDUARDO NANTES BOLSONARO,PL,SP,2020,15,0,391,16,96,3,3,166,13,27
EDUARDO NANTES BOLSONARO,PL,SP,2021,26,5,722,11,122,9,1,166,13,26
EDUARDO NANTES BOLSONARO,PL,SP,2022,17,0,269,16,59,13,3,20,6,8
EDUARDO PEDROSA CURY,PSDB,SP,2019,245,52,303,10,100,12,1,262,23,36
EDUARDO PEDROSA CURY,PSDB,SP,2020,16,0,394,21,101,1,0,222,1,13
EDUARDO PEDROSA CURY,PSDB,SP,2021,227,60,762,112,131,0,1,222,1,13
EDUARDO PEDROSA CURY,PSDB,SP,2022,96,30,338,6,71,3,1,61,1,3
ELEUSES VIEIRA DE PAIVA,PSD,SP,2019,0,0,0,0,0,0,0,0,0,0
ELEUSES VIEIRA DE PAIVA,PSD,SP,2020,0,0,0,0,0,0,0,29,0,7
ELEUSES VIEIRA DE PAIVA,PSD,SP,2021,0,0,0,0,0,0,0,29,0,9
ELEUSES VIEIRA DE PAIVA,PSD,SP,2022,2,0,170,7,40,0,2,29,0,9
ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2019,169,8,320,19,109,4,0,199,2,22
ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2020,67,3,384,144,93,8,1,129,15,46
ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2021,136,10,745,123,126,6,0,129,15,46
ENRICO VAN BLARCUM DE GRAAF MISASI,MDB,SP,2022,13,0,344,6,71,0,4,35,0,18
EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2019,339,32,304,26,99,10,4,221,18,47
EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2020,163,2,368,11,98,4,0,152,30,52
EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2021,310,46,693,1,117,9,6,149,30,48
EUGENIO JOSÉ ZULIANI,UNIÃO,SP,2022,172,17,218,2,39,17,19,8,17,27
FAUSTO RUY PINATO,PP,SP,2019,205,3,301,3,92,13,8,65,13,82
FAUSTO RUY PINATO,PP,SP,2020,93,0,391,12,98,3,1,114,12,61
FAUSTO RUY PINATO,PP,SP,2021,141,1,732,5,124,4,4,114,12,61
FAUSTO RUY PINATO,PP,SP,2022,28,0,294,4,60,12,3,37,11,6
FRANCISCO ALEXANDRE FILHO,PODE,SP,2019,0,0,0,0,0,0,0,0,0,0
FRANCISCO ALEXANDRE FILHO,PODE,SP,2020,0,0,0,0,0,0,0,21,0,6
FRANCISCO ALEXANDRE FILHO,PODE,SP,2021,0,0,0,0,0,0,0,22,0,6
FRANCISCO ALEXANDRE FILHO,PODE,SP,2022,5,0,51,2,22,0,0,22,0,6
FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2019,23,0,263,0,90,22,1,56,15,30
FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2020,4,0,394,0,99,3,0,67,7,26
FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2021,3,0,756,0,129,3,0,67,9,26
FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,PL,SP,2022,5,0,266,0,52,21,2,4,8,5
GILBERTO NASCIMENTO SILVA,PSC,SP,2019,363,4,294,33,107,5,1,83,30,52
GILBERTO NASCIMENTO SILVA,PSC,SP,2020,12,0,392,12,97,5,0,48,39,43
GILBERTO NASCIMENTO SILVA,PSC,SP,2021,5,1,511,12,85,47,0,46,38,40
GILBERTO NASCIMENTO SILVA,PSC,SP,2022,15,1,326,15,56,19,0,29,3,8
GUILHERME MURARO DERRITE,PL,SP,2019,199,0,324,0,111,2,0,204,5,37
GUILHERME MURARO DERRITE,PL,SP,2020,55,0,394,0,101,1,0,142,0,19
GUILHERME MURARO DERRITE,PL,SP,2021,71,0,762,0,132,0,0,135,0,17
GUILHERME MURARO DERRITE,PL,SP,2022,15,2,354,1,75,0,0,16,0,0
GUILHERME MUSSI FERREIRA,PP,SP,2019,19,0,99,1,44,3,18,32,7,60
GUILHERME MUSSI FERREIRA,PP,SP,2020,1,0,335,0,80,8,14,16,2,30
GUILHERME MUSSI FERREIRA,PP,SP,2021,16,0,671,0,108,1,23,16,2,30
GUILHERME MUSSI FERREIRA,PP,SP,2022,5,0,200,0,42,9,24,0,2,1
HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2019,156,9,302,39,100,7,6,202,7,29
HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2020,27,0,373,12,87,14,1,149,8,31
HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2021,47,4,760,6,129,1,2,144,8,31
HERCULANO CASTILHO PASSOS JUNIOR,REPUBLICANOS,SP,2022,23,1,334,5,70,3,2,27,8,4
IVAN VALENTE,PSOL,SP,2019,517,2,315,324,107,6,0,169,10,20
IVAN VALENTE,PSOL,SP,2020,524,0,394,146,98,3,1,232,5,43
IVAN VALENTE,PSOL,SP,2021,256,5,762,308,129,0,3,232,3,39
IVAN VALENTE,PSOL,SP,2022,114,2,341,96,72,3,0,35,3,15
JEFFERSON ALVES DE CAMPOS,PL,SP,2019,245,2,228,18,90,17,4,81,12,20
JEFFERSON ALVES DE CAMPOS,PL,SP,2020,0,0,343,0,75,0,0,89,2,20
JEFFERSON ALVES DE CAMPOS,PL,SP,2021,65,13,721,17,124,6,2,89,2,21
JEFFERSON ALVES DE CAMPOS,PL,SP,2022,53,3,348,5,72,0,3,16,0,13
JOICE CRISTINA HASSELMANN,PSDB,SP,2019,21,0,265,53,96,16,1,56,14,7
JOICE CRISTINA HASSELMANN,PSDB,SP,2020,167,2,340,73,90,12,0,117,4,3
JOICE CRISTINA HASSELMANN,PSDB,SP,2021,95,7,703,47,122,10,0,116,4,3
JOICE CRISTINA HASSELMANN,PSDB,SP,2022,24,1,341,26,70,5,0,48,3,3
JOSE AUGUSTO ROSA,PL,SP,2019,241,2,310,56,110,2,1,194,5,103
JOSE AUGUSTO ROSA,PL,SP,2020,20,0,394,8,102,0,0,172,2,96
JOSE AUGUSTO ROSA,PL,SP,2021,49,3,762,5,132,0,0,167,2,88
JOSE AUGUSTO ROSA,PL,SP,2022,22,1,338,6,69,3,3,24,2,30
JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2019,56,6,320,21,112,1,0,104,1,74
JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2020,42,0,387,7,97,4,1,110,0,20
JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2021,55,18,762,8,132,0,0,110,0,20
JOSÉ GUILHERME NEGRÃO PEIXOTO,PSC,SP,2022,58,9,356,16,75,0,0,20,0,9
KATIA DA SILVA SASTRE,PL,SP,2019,116,3,273,0,98,10,5,185,14,73
KATIA DA SILVA SASTRE,PL,SP,2020,23,0,391,0,93,7,2,165,2,172
KATIA DA SILVA SASTRE,PL,SP,2021,102,3,762,3,131,1,0,160,0,172
KATIA DA SILVA SASTRE,PL,SP,2022,56,1,354,0,74,0,1,33,0,11
KIM PATROCA KATAGUIRI,UNIÃO,SP,2019,216,31,277,72,97,6,10,306,12,77
KIM PATROCA KATAGUIRI,UNIÃO,SP,2020,120,1,393,56,101,0,1,331,3,29
KIM PATROCA KATAGUIRI,UNIÃO,SP,2021,528,95,759,55,127,0,5,326,3,22
KIM PATROCA KATAGUIRI,UNIÃO,SP,2022,105,9,306,27,67,4,4,47,3,8
LUIZ CARLOS MOTTA,PL,SP,2019,172,0,300,3,108,2,3,165,0,39
LUIZ CARLOS MOTTA,PL,SP,2020,74,0,394,3,102,0,0,111,0,42
LUIZ CARLOS MOTTA,PL,SP,2021,83,3,762,4,129,0,3,106,0,42
LUIZ CARLOS MOTTA,PL,SP,2022,28,4,323,3,67,0,8,20,0,18
LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2019,89,0,314,14,98,15,0,37,0,15
LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2020,81,1,386,40,98,4,0,67,22,51
LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2021,24,1,705,2,117,15,0,67,22,51
LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,SP,2022,10,2,344,0,65,10,0,14,3,14
LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2019,446,20,292,36,106,6,1,357,17,109
LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2020,449,0,393,44,100,1,1,243,2,83
